ID,chemical_name,DTXSID,PubChem_CID,InChIKey,FISH_ACUTE_LC50_IRFMN_RECALCULATED,FISH_ACUTE_LC50_IRFMN_RECALCULATED_UNIT,FISH_ACUTE_LC50_IRFMN_RELIABILTY,FISH_ACUTE_LC50_IRFMN_RECALCULATED_S_AD,FISH_S_AD_COMMENT,FISH_ECOTOXDB_P5,FISH_ECOTOXDB_P5_UNIT,FISH_ECOTOXDB_GEOMEAN,FISH_ECOTOXDB_GEOMEAN_UNIT,FISH_ECOTOXDB_P5_S_AD,FISH_ECOTOXDB_GEOMEAN_S_AD,FISH_ECOTOXDB_S_AD_COMMENT,FISH_ECOTOXDB_datapoints
ID_0116,cis-Chlordane,DTXSID6038326,1550472,BIWJNBZANLAXMG-KMMBHOGFSA-N,0.6403,mg/L,LOW,0,"OPERA 2.7, QSARr",0.007121,mg/L,0.01141,mg/L,3,3,"OPERA 2.7, QSARr",3
ID_0117,gamma-HCH,DTXSID2020686,n/a,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,0.6131,mg/L,LOW,3,"OPERA 2.7, QSARr",0.022,mg/L,0.1119,mg/L,3,3,"OPERA 2.7, QSARr",219
ID_0118,delta-HCH,DTXSID5024134,n/a,JLYXXMFPNIAWKQ-GPIVLXJGSA-N,0.6131,mg/L,LOW,3,"OPERA 2.7, QSARr",0.704,mg/L,1.812,mg/L,3,3,"OPERA 2.7, QSARr",9
ID_0119,cis-Nonachlordane,DTXSID40872581,n/a,OCHOKXCPKDPNQU-KCCZGPNFSA-N,0.5196,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0120,Cyproterone,DTXSID3022873,5284537,DUSHUSLJJMDGTE-ZJPMUUANSA-N,2.547,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0121,Norgestimate,DTXSID1046922,6540478,KIQQMECNKUGGKA-NMYWJIRASA-N,1.419,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0122,Levonorgestrel | Norgestrel,DTXSID3036496,13109,WWYNJERNGUHSAO-XUDSTZEESA-N,1.493,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0123,Gestodene,DTXSID6046478,3033968,SIGSPDASOTUPFS-XUDSTZEESA-N,1.711,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0124,Canrenone,DTXSID3045930,13789,UJVLDDZCTMKXJK-WNHSNXHDSA-N,1.944,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0125,Gestrinone,DTXSID4023094,27812,BJJXHLWLUDYTGC-ANULTFPQSA-N,1.902,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0126,Benztropine,DTXSID9022659,n/a,GIJXKZJWITVLHI-PMOLBWCYSA-N,1.756,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0127,Ipratropium,DTXSID9048437,n/a,OEXHQOGQTVQTAT-BHIXFJMTSA-N,5.771,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0128,Ipratropium bromide,DTXSID60858923,n/a,LHLMOSXCXGLMMN-WDTICOSOSA-M,5.771,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0129,Hyoscyamine,DTXSID80889335,n/a,RKUNBYITZUJHSG-FXUDXRNXSA-N,6.141,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0130,Tropisetron,DTXSID2044137,n/a,ZNRGQMMCGHDTEI-ITGUQSILSA-N,4.86,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0131,Atropine,DTXSID4020113,n/a,RKUNBYITZUJHSG-SPUOUPEWSA-N,6.141,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0132,dl-Homatropine,DTXSID6044014,n/a,ZTVIKZXZYLEVOL-MCOXGKPRSA-N,5.166,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0133,Anisatin,DTXSID6058396,115121,GEVWHIDSUOMVRI-QWNPAUMXSA-N,4.947,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0134,Nystatin A2 | Nystadin,DTXSID40872324,72941583,RALQCAVZSAUESR-XTEMEEEFSA-N,12.46,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0135,Tranexamic acid,DTXSID3045350,n/a,GYDJEQRTZSCIOI-LJGSYFOKSA-N,60.9,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0136,Ambroxol,DTXSID8022583,n/a,JBDGDEWWOUBZPM-XYPYZODXSA-N,2.038,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0137,Isodrin,DTXSID7042065,n/a,QBYJBZPUGVGKQQ-DIFDVCDBNA-N,0.9009,mg/L,LOW,0,"OPERA 2.7, QSARr",0.012,mg/L,0.07013,mg/L,3,0,"OPERA 2.7, QSARr",4
ID_0138,Aldrin,DTXSID8020040,12310947,QBYJBZPUGVGKQQ-SJJAEHHWSA-N,0.9009,mg/L,LOW,0,"OPERA 2.7, QSARr",0.00349,mg/L,0.02913,mg/L,3,0,"OPERA 2.7, QSARr",107
ID_0139,Senkirkine,DTXSID4021266,5281752,HPDHKHMHQGCNPE-QLJRNOHWSA-N,4.542,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0140,Cytisin,DTXSID00883395,10235,ANJTVLIZGCUXLD-DTWKUNHWSA-N,12.54,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0141,Echimidine,DTXSID501020028,5281729,HRSGCYGUWHGOPY-LYHHMGRNSA-N,4.336,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0142,Laudanosine,DTXSID30878577,73397,KGPAYJZAMGEDIQ-KRWDZBQOSA-N,2.886,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0143,Jasmolin I,DTXSID5042081,12304687,NZKIRHFOLVYKFT-VUMXUWRFSA-N,1.854,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0144,Jasmolin II,DTXSID0042082,12304690,WKNSDDMJXANVMK-XIGJTORUSA-N,1.758,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0145,Pyrethrin I,DTXSID4034499,5281045,ROVGZAWFACYCSP-VUMXUWRFSA-N,1.943,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0146,Pyrethrin II,DTXSID2042353,5281555,VJFUPGQZSXIULQ-XIGJTORUSA-N,2.323,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0147,Cinerin I,DTXSID4041787,5281547,FMTFEIJHMMQUJI-DFKXKMKHSA-N,2.306,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0148,Cinerin II,DTXSID9041788,5281548,SHCRDCOTRILILT-WOBDGSLYSA-N,2.495,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0149,Dapoxetine,DTXSID0057627,71353,USRHYDPUVLEVMC-FQEVSTJZSA-N,0.8206,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0150,Vancomycin,DTXSID0042664,14969,MYPYJXKWCTUITO-LYRMYLQWSA-N,17.71,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0151,Cathine,DTXSID50889347,441457,DLNKOYKMWOXYQA-IONNQARKSA-N,22.17,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0152,(+)-Cannabidiol,DTXSID10653182,36688143,QHMBSVQNZZTUGM-MSOLQXFVSA-N,0.9473,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0153,Lycorine,DTXSID60197208,72378,XGVJWXAYKUHDOO-DANNLKNASA-N,7.094,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0154,Ticagrelor,DTXSID901009337,9871419,OEKWJQXRCDYSHL-FNOIDJSQSA-N,4.993,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0155,Gibberellic acid,DTXSID0020656,11163780,IXORZMNAPKEEDV-VYZICLRESA-N,5.737,mg/L,LOW,3,"OPERA 2.7, QSARr",150,mg/L,150,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0156,Stanozolol,DTXSID3044128,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0157,Mifepristone,DTXSID5023322,55245,VKHAHZOOUSRJNA-GCNJZUOMSA-N,0.8831,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0158,Nystatin A1 | Nystadin,DTXSID80872323,11286230,VQOXZBDYSJBXMA-NQTDYLQESA-N,12.28,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0159,Lovastatin,DTXSID5020784,53232,PCZOHLXUXFIOCF-BXMDZJJMSA-N,1.968,mg/L,MODERATE,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0160,Simvastatin,DTXSID0023581,54454,RYMZZMVNJRMUDD-HGQWONQESA-N,1.699,mg/L,LOW,0,"OPERA 2.7, QSARr",2.509,mg/L,2.588,mg/L,0,0,"OPERA 2.7, QSARr",2
ID_0161,Desmethylsertraline,DTXSID60236666,114743,SRPXSILJHWNFMK-ZBEGNZNMSA-N,0.7246,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0162,Sertraline,DTXSID6023577,68617,VGKDLMBJGBXTGI-SJCJKPOMSA-N,0.5326,mg/L,LOW,3,"OPERA 2.7, QSARr",0.104,mg/L,0.1917,mg/L,3,3,"OPERA 2.7, QSARr",6
ID_0163,Griseofulvin,DTXSID8020674,441140,DDUHZTYCFQRHIY-RBHXEPJQSA-N,3.719,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0164,Lasiocarpine,DTXSID1020772,6321388,QHOZSLCIKHUPSU-PNFBIMPKSA-N,5.545,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0165,Mevastatin,DTXSID4040684,64715,AJLFOPYRIVGYMJ-INTXDZFKSA-N,2.078,mg/L,MODERATE,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0166,(Z)-Dichloropropene,DTXSID1032305,5280970,UOORRWUZONOOLO-UPHRSURJSA-N,7.35,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0167,Tefluthrin,DTXSID5032577,5281874,ZFHGXWPMULPQSE-WTKPLQERSA-N,0.5483,mg/L,LOW,0,"OPERA 2.7, QSARr",7.4e-5,mg/L,5.857e-4,mg/L,3,3,"OPERA 2.7, QSARr",5
ID_0168,Transfluthrin,DTXSID4046812,656612,DDVNRFNDOPPVQJ-HQJQHLMTSA-N,0.5838,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0169,"2,4,5-Trichlorophenoxyacetic acid",DTXSID5021388,1480,SMYMJHWAQXWPDB-UHFFFAOYSA-N,1.67,mg/L,MODERATE,3,"OPERA 2.7, QSARr",0.168,mg/L,5.082,mg/L,3,3,"OPERA 2.7, QSARr",19
ID_0170,"(2,4-diaminopyrimidin-5-yl)(3,4,5-trimethoxyphenyl)methanone",DTXSID601017795,13734023,GAAPPIKAFNZRLA-UHFFFAOYSA-N,7.743,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0171,"2,4-Dichlorophenoxyacetic acid | 2,4-D",DTXSID0020442,1486,OVSKIKFHRZPJSS-UHFFFAOYSA-N,2.606,mg/L,MODERATE,3,"OPERA 2.7, QSARr",3.2,mg/L,64.65,mg/L,3,3,"OPERA 2.7, QSARr",112
ID_0172,Benzophenone-1,DTXSID8022406,8572,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,2.081,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0173,Metazachlor BH 479-9,DTXSID501017811,139291839,DYCHUHSHQIYFAI-UHFFFAOYSA-N,5.433,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0174,HEC-5725-carboxylic acid,DTXSID80896928,73990581,DWYSXTSOQQMQQZ-UHFFFAOYSA-N,1.663,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0175,Cetirizine N-oxide,DTXSID90891484,45038602,IVDOUUOLLFEMJQ-UHFFFAOYSA-N,4.711,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0176,Cetirizine,DTXSID4022787,2678,ZKLPARSLTMPFCP-UHFFFAOYSA-N,2.783,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0177,Stigmasterol,DTXSID801015733,5280794,HCXVJBMSMIARIN-PHZDYDNGSA-N,0.7494,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0178,Jervine,DTXSID70895026,10098,CLEXYFLHGFJONT-DNMILWOZSA-N,3.496,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0179,Campesterol,DTXSID801009891,173183,SGNBVLSWZMBQTH-PODYLUTMSA-N,0.6713,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0180,Diosgenin,DTXSID00895074,99474,WQLVFSAGQJTQCK-VKROHFNGSA-N,1.297,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0181,2-Amino-5-chlorobenzophenone,DTXSID0052463,12870,ZUWXHHBROGLWNH-UHFFFAOYSA-N,1.368,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0182,2-Amino-5-nitrobenzophenone,DTXSID40170317,15681,PZPZDEIASIKHPY-UHFFFAOYSA-N,3.212,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0183,Amiodarone,DTXSID7022592,2157,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,1.22,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0184,Losartan,DTXSID7023227,3961,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,1.878,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0185,Ethephon,DTXSID7024085,27982,UDPGUMQDCGORJQ-UHFFFAOYSA-N,28.62,mg/L,LOW,3,"OPERA 2.7, QSARr",116.2,mg/L,191.7,mg/L,3,3,"OPERA 2.7, QSARr",6
ID_0186,Nuarimol,DTXSID2042220,91683,SAPGTCDSBGMXCD-UHFFFAOYSA-N,1.299,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0187,Trifloxystrobin CGA 321113,DTXSID50892513,22899348,ISZQNKFXNXQTTF-NACSPRHISA-N,2.547,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0188,Metominostrobin,DTXSID1057959,5483872,HIIRDDUVRXCDBN-OBGWFSINSA-N,5.588,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0189,Azoxystrobin acid,DTXSID10891507,66685656,IKCXDZCEWZARFL-FOWTUZBSSA-N,2.304,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0190,Dimoxystrobin,DTXSID3057981,10936292,WXUZAHCNPWONDH-DYTRJAOYSA-N,2.681,mg/L,LOW,3,"OPERA 2.7, QSARr",0.0295,mg/L,0.03363,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0191,Entacapone,DTXSID5046439,5281081,JRURYQJSLYLRLN-BJMVGYQFSA-N,5.137,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0192,3-Indoleacrylic acid,DTXSID2041048,14558,PLVPPLCLBIEYEA-UHFFFAOYSA-N,6.583,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0193,Acrivastine,DTXSID6022555,40466858,PWACSDKDOHSSQD-IUTFFREVSA-N,1.635,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0194,Dicrotophos,DTXSID9023914,5371560,VEENJGZXVHKXNB-VOTSOKGWSA-N,15.85,mg/L,LOW,3,"OPERA 2.7, QSARr",1.9,mg/L,14.56,mg/L,3,3,"OPERA 2.7, QSARr",11
ID_0195,Terbinafine,DTXSID2023640,1549008,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,0.4264,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0196,Crotetamide,DTXSID60891471,5368010,LSAMUAYPDHUBQD-RMKNXTFCSA-N,13.02,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0197,Mevastatin,DTXSID6048545,47641,OZGNYLLQHRPOBR-DHZHZOJOSA-N,0.6361,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0198,Piperine,DTXSID3021805,638024,MXXWOMGUGJBKIW-YPCIICBESA-N,4.368,mg/L,LOW,3,"OPERA 2.7, QSARr",7.84,mg/L,7.84,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0199,(2-Ethyl-6-methylanilino)(oxo)acetic acid,DTXSID80651579,28710564,SAWXESXDACFEPC-UHFFFAOYSA-N,11.13,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0200,"2,2'-Dihydroxy-4-methoxybenzophenone",DTXSID3022403,8569,MEZZCSHVIGVWFI-UHFFFAOYSA-N,2.753,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0201,Benzophenone-3,DTXSID3022405,4632,DXGLGDHPHMLXJC-UHFFFAOYSA-N,4.024,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0202,(+)-(1R)-cis-Bifenthrin,DTXSID20891316,6442842,OMFRMAHOUUJSGP-IRHGGOMRSA-N,0.8816,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0203,JWH-007,DTXSID20165903,10360860,IBBNKINXTRKICJ-UHFFFAOYSA-N,0.713,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0204,JWH 015,DTXSID60165902,4273754,LJSBBBWQTLXQEN-UHFFFAOYSA-N,0.6188,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0205,Phenelzine,DTXSID2041094,3675,RMUCZJUITONUFY-UHFFFAOYSA-N,31.94,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0206,(S)-Norfenfluramine,DTXSID30862774,12895728,MLBHFBKZUPLWBD-SSDOTTSWSA-N,8.249,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0207,Dichlorprop-P,DTXSID0034851,119435,MZHCENGPTKEIGP-RXMQYKEDSA-N,2.093,mg/L,MODERATE,3,"OPERA 2.7, QSARr",92.4,mg/L,135.7,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0208,Haloxyfop-P,DTXSID90904725,448979,GOCUAJYOYBLQRH-MRVPVSSYSA-N,1.758,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0209,Mecoprop-P,DTXSID3032670,185588,WNTGYJSOUMFZEP-SSDOTTSWSA-N,6.048,mg/L,MODERATE,3,"OPERA 2.7, QSARr",97,mg/L,97,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0210,D-alpha-Tocopheryl acetate,DTXSID1031096,86472,ZAKOWWREFLAJOT-CEFNRUSXSA-N,0.8414,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0211,Nigericin,DTXSID9041079,34230,DANUORFCFTYTSZ-SJSJOXFOSA-N,3.857,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0212,Reboxetine,DTXSID1048257,127151,CBQGYUDMJHNJBX-RTBURBONSA-N,4.574,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0213,Narasin,DTXSID2046707,65452,VHKXXVVRRDYCIK-CWCPJSEDSA-N,3.28,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0214,Salinomycin,DTXSID4048486,3085092,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,3.22,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0215,Clemastine,DTXSID2022832,26987,YNNUSGIPVFPVBX-NHCUHLMSSA-N,1.158,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0216,Quizalofop-p,DTXSID2041387,5484172,ABOOPXYCKNFDNJ-SNVBAGLBSA-N,1.8,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0217,Levomepromazine-Nor,DTXSID80958853,169970,CIDGBRQEYYPJEM-CYBMUJFWSA-N,1.596,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0218,Pterosin B,DTXSID70955715,115049,SJNCSXMTBXDZQA-SECBINFHSA-N,9.51,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0219,Endrin aldehyde,DTXSID0047743,138394063,HCTWZIFNBBCVGM-YFQUMFGZSA-N,1.097,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0220,Galanthamine,DTXSID2045606,9651,ASUTZQLVASHGKV-JDFRZJQESA-N,6.428,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0221,Spinosyn A | Spinosad,DTXSID8037598,443059,SRJQTHAZUNRMPR-UYQKXTDMSA-N,4.035,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0222,Spinosyn B | Spinosad,DTXSID50904802,443060,VESRDXZDAAOUHS-KXRJSVEISA-N,4.717,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0223,(+)-Taxifolin,DTXSID8022450,439533,CXQWRCVTCMQVQX-LSDHHAIUSA-N,5.709,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0224,Metoprolol tartrate,DTXSID9037248,165339218,YGULWPYYGQCFMP-CEAXSRTFSA-N,5.095,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0225,Apramycin,DTXSID5045465,3081545,XZNUGFQTQHRASN-XQENGBIVSA-N,6.818,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0226,Nadolol,DTXSID3023342,4411,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,6.667,mg/L,MODERATE,3,"OPERA 2.7, QSARr",100,mg/L,100,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0227,Azithromycin,DTXSID8030760,447043,MQTOSJVFKKJCRP-BICOPXKESA-N,8.038,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0228,Gamithromycin,DTXSID90904260,59364992,VWAMTBXLZPEDQO-UZSBJOJWSA-N,5.762,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0229,Rotenone,DTXSID6021248,6758,JUVIOZPCNVVQFO-HBGVWJBISA-N,2.975,mg/L,LOW,3,"OPERA 2.7, QSARr",0.00427,mg/L,0.1075,mg/L,3,3,"OPERA 2.7, QSARr",391
